Question,Answer,Notes
In which venue was the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation' published?,arXiv.org,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
In what year was the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation' published?,2023,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
How many references are in the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation'?,64,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
How many citations does the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation' have?,4,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
What is the citation count of 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation' have?,4,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
How many influential citations does the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation' have?,0,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
Is the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation' open access?,Yes,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
What is the open access PDF URL of the paper titled 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation'?,https://arxiv.org/pdf/2307.09701,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
What are the fields of study for the paper titled 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation'?,Computer Science,"##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
What is the journal name for the paper titled 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation'?,"ArXiv, volume: abs/2307.09701; ArXiv","##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
Who are the authors of the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation'?,"Hao Peng, Qingqing Cao, Jesse Dodge, Matthew E. Peters, Jared Fernandez, Tom Sherborne, Kyle Lo, Sam Skjonsberg, Emma Strubell, Darrell Plessas, Iz Beltagy, Pete Walsh, Noah A. Smith, Hannaneh Hajishirzi","##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
What is the TLDR summary of the paper 'Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation'?,"Pentathlon is a benchmark for holistic and realistic evaluation of model efficiency, which focuses on inference, which accounts for a majority of the compute in a model's lifecycle, and is designed to mirror real-world applications scenarios.","##Author: Emma Strubell, ##Title: Efficiency Pentathlon: A Standardized Arena for Efficiency Evaluation"
