Question,Answer,Notes
In what year was the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands' published?,2023,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
How many references are in the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands'?,0,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
How many citations does the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands' have?,1,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
What is the citation count of 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands' have?,1,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
How many influential citations does the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands' have?,0,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
Is the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands' open access?,Yes,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
What is the open access PDF URL of the paper titled 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands'?,https://www.mdpi.com/2075-4701/13/8/1489/pdf?version=1692363837,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
What are the fields of study for the paper titled 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands'?,No fields of study available,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
What is the journal name for the paper titled 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands'?,Metals,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
Who are the authors of the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands'?,"Rihua Yang, Yiming Yang, Xuhui Zhang, Xinzhong Wang","##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
What is the TLDR summary of the paper 'An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands'?,TLDR not found,"##Author: Yiming Yang, ##Title: An Experimental Study on Secondary Transfer Performances of Prestress after Anchoring Failure of Steel Wire Strands"
