Question,Answer,Notes
In which venue was the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing' published?,Special Interest Group on Computational Morphology and Phonology Workshop,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
In what year was the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing' published?,2023,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
How many references are in the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing'?,18,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
How many citations does the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing' have?,2,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
What is the citation count of 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing' have?,2,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
How many influential citations does the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing' have?,0,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
Is the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing' open access?,Yes,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
What is the open access PDF URL of the paper titled 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing'?,https://aclanthology.org/2023.sigmorphon-1.22.pdf,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
What are the fields of study for the paper titled 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing'?,Computer Science,"##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
What is the journal name for the paper titled 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing'?,"Special Interest Group on Computational Morphology and Phonology Workshop, pages: 209-216; Special Interest Group on Computational Morphology and Phonology Workshop","##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
Who are the authors of the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing'?,"Taiqi He, Lindia Tjuatja, Nathaniel R. Robinson, Shinji Watanabe, David R. Mortensen, Graham Neubig, L. Levin","##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
What is the TLDR summary of the paper 'SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing'?,"In this submission to the SIGMORPHON 2023 Shared Task on interlinear glossing (IGT), approaches to data augmentation and modeling across seven low-resource languages are explored and token classification models are found to be the best performing.","##Author: Shinji Watanabe, ##Title: SigMoreFun Submission to the SIGMORPHON Shared Task on Interlinear Glossing"
