Question,Answer,Notes
In which venue was the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing' published?,Conference on Empirical Methods in Natural Language Processing,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
In what year was the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing' published?,2023,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
How many references are in the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,45,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
How many citations does the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing' have?,1,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the citation count of 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing' have?,1,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
How many influential citations does the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing' have?,0,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
Is the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing' open access?,Yes,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the open access PDF URL of the paper titled 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,http://arxiv.org/pdf/2305.14716,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What are the fields of study for the paper titled 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,Computer Science,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the journal name for the paper titled 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,"Conference on Empirical Methods in Natural Language Processing, pages: 14157-14171; Conference on Empirical Methods in Natural Language Processing","##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
Who are the authors of the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,"Yueqi Song, Catherine Cui, Simran Khanuja, Pengfei Liu, FAHIM FAISAL, Alissa Ostapenko, Genta Indra Winata, Alham Fikri Aji, Samuel Cahyawijaya, Yulia Tsvetkov, Antonios Anastasopoulos, Graham Neubig","##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the TLDR summary of the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,"This work introduces GlobalBench, an ever-expanding collection that aims to dynamically track progress on all NLP datasets in all languages and tracks the estimated per-speaker utility and equity of technology across all languages, providing a multi-faceted view of how language technology is serving people of the world.","##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
