Question,Answer,Notes
In which venue was the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT' published?,arXiv.org,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
In what year was the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT' published?,2023,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
How many references are in the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT'?,24,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
How many citations does the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT' have?,4,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
What is the citation count of 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT' have?,4,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
How many influential citations does the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT' have?,1,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
Is the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT' open access?,Yes,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
What is the open access PDF URL of the paper titled 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT'?,http://arxiv.org/pdf/2304.11872,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
What are the fields of study for the paper titled 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT'?,Computer Science,"##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
What is the journal name for the paper titled 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT'?,"ArXiv, volume: abs/2304.11872; ArXiv","##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
Who are the authors of the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT'?,"Ruohong Zhang, Yau-Shian Wang, Yiming Yang","##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
What is the TLDR summary of the paper 'Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT'?,"This work proposes a new approach to zero-shot text classification, namely \ourmodelshort, which leverages the strong generative power of GPT to assist in training a smaller, more adaptable, and efficient sentence encoder classifier with contrastive self-training.","##Author: Yiming Yang, ##Title: Generation-driven Contrastive Self-training for Zero-shot Text Classification with Instruction-tuned GPT"
