Question,Answer,Notes
"In what year was the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing' published?",2023,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"How many references are in the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?",43,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"How many citations does the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing' have?",0,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"What is the citation count of 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing' have?",0,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"How many influential citations does the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing' have?",0,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"Is the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing' open access?",Yes,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"What is the open access PDF URL of the paper titled 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?",https://arxiv.org/pdf/2310.07715,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"What are the fields of study for the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?",Computer Science,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"What is the journal name for the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?","Conference on Empirical Methods in Natural Language Processing, pages: 13310-13325; Conference on Empirical Methods in Natural Language Processing","##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"Who are the authors of the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?","Sireesh Gururaja, Amanda Bertsch, Clara Na, D. Widder, Emma Strubell","##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"Who is the first author of the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?",Sireesh Gururaja,"##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
"What is the TLDR summary of the paper 'To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing'?","This work conducts long-form interviews with 26 NLP researchers of varying seniority, research area, institution, and social identity to study factors that shape NLP as a field, including culture, incentives, and infrastructure.","##Title: To Build Our Future, We Must Know Our Past: Contextualizing Paradigm Shifts in Natural Language Processing"
